time,symbol,action,price,qty,balance
2026-04-29T04:11:37.105006,BTCUSDT,BUY,65000.0,0.003076923076923077,99800.0
2026-04-29T05:25:22.175418,BTCUSD,SELL,77219.22,0.003076923076923077,100037.5976
2026-04-29T05:50:55.592196,BTCUSD,BUY,77000.0,0.0025974025974025974,99800.0
2026-04-29T05:53:04.065477,BTCUSD,SELL,77000.0,0.0025974025974025974,100000.0
